"Lines","Bytes","File","EmptyBlocks","TODO","DebugLog"
"38","1156","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalResourceNotification.cs","0","0","0"
"39","890","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDGameStateIndicator.cs","0","0","0"
"39","1128","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuPlayerStatus.cs","0","0","0"
"40","993","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDDefenseMarkers.cs","0","0","0"
"40","1094","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDObjectiveMarkers.cs","0","0","0"
"40","992","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDAttackMarkers.cs","0","0","0"
"42","1248","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Navigation\UIKeyboardMouseNavigation.cs","0","0","0"
"42","1349","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Gameplay\UIGlobalConnectionIndicator.cs","0","0","0"
"42","1242","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIControllerNavigation.cs","0","0","0"
"43","939","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\UnitControl\HUDUnitStatus.cs","0","0","0"
"43","1000","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Units\HUDUnitStatusIndicators.cs","0","0","0"
"43","1141","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Battlefield\Objectives\HUDWaypointMarkers.cs","0","0","0"
"44","1164","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\MainMenu\UIMainMenuConnectionStatus.cs","0","0","0"
"45","1291","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Loading\UIGlobalLoadingIndicator.cs","0","0","0"
"47","1273","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\HUD\Top\HUDMatchTimer.cs","0","0","0"
"47","1311","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIConfirmationSystem.cs","0","0","0"
"51","1442","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Global\Loading\UIGlobalProgressIndicator.cs","0","0","0"
"54","1411","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Popups\UIGlobalConfirmationPopup.cs","0","0","0"
"59","1851","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UITransitionSystem.cs","0","0","0"
"62","1711","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Movement\LargeScaleNavigationOptimization.cs","0","0","2"
"91","2813","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianConstructionWindowBuilder.cs","0","0","2"
"92","3935","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianResults28Builder.cs","0","0","2"
"92","2783","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianProductionWindowBuilder.cs","0","0","2"
"92","3859","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianStore26Builder.cs","0","0","2"
"93","3911","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianCampaign27Builder.cs","0","0","2"
"94","3019","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianUnitInformationWindowBuilder.cs","0","0","2"
"95","2973","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianSquadWindowBuilder.cs","0","0","2"
"97","4063","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianWindows1617Builder.cs","0","0","2"
"99","4473","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianMenus2122Builder.cs","0","0","2"
"103","4703","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianWindows1819Builder.cs","0","0","2"
"105","4783","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianMultiplayer2324Builder.cs","0","0","2"
"106","4749","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianGarage25Builder.cs","0","0","2"
"113","4466","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianNotifications29Builder.cs","0","0","2"
"122","5488","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianWindows1315Builder.cs","0","0","2"
"123","4825","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianVR30Builder.cs","0","0","2"
"133","5190","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianQA35Builder.cs","0","0","2"
"136","4633","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\UI\Core\UIManager.cs","0","0","6"
"153","5011","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianTutorial31Builder.cs","0","0","2"
"163","5550","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianTooltips32Builder.cs","0","0","2"
"180","6101","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianOverlays33Builder.cs","0","0","2"
"180","5707","C:\ObsidianProtocol-Autonomous-Warfare\Assets\Scripts\Editor\ObsidianPolish34Builder.cs","0","0","2"
